id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_1535,"MSI A10RB 888VN/ i7-10510U /8GB/ 512GB SSD/ VGA 2GB/ 14.0'/ W10","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                        MSI 
 
 
Tên sản phẩm                                        Modern 14 A10RB 888VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i7-10510U 
 
 
Tốc độ 
1.80 GHz upto 4.90 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
8GB 
 
 
Ổ cứng 
 
 
Dung lượng 
512GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
14.0' FHD (1920*1080) 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
nVidia Geforce MX250 2GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
Bluetooth 
Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2x USB 3.2, 2x Type-C USB 3.2 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
4 cell 50Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 Home 
 
 
Kích thước (Dài x Rộng x Cao) 
322 x 222 x 15.9 (mm) 
 
 
Trọng Lượng 
1.19 kg 
 
 
Màu sắc 
Xám",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/10557.png,http://shopacg.bmic.edu.vn/san-pham/msi-a10rb-888vn-i7-10510u-8gb-512gb-ssd-vga-2gb-14-0-w10/,"MSI","Shop Linh Kiện Máy Tính",23490000VND,in stock,wc_post_id_1535,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1535,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,23490000VND,new,published,,
wc_post_id_1532,"MSI 14 A10M 693VN/ i7-10510U/ 8GB/ 256GB SSD/ 14.0'/ Win10","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                           MSI 
 
 
Tên sản phẩm                                           14 A10M 693VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i7-10510U 
 
 
Tốc độ 
1.80 GHz upto 4.90 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
8GB 
 
 
Ổ cứng 
 
 
Dung lượng 
256GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
14' Full HD 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
Intel UHD Graphics 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
Bluetooth 
Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
2x Type-C USB3.1 Gen1 2x Type-A USB3.1 Gen1 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
4 cell 50Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 Home 
 
 
Kích thước (Dài x Rộng x Cao) 
322 x 222 x 15.9 mm 
 
 
Trọng Lượng 
1.18kg",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/10146.jpg,http://shopacg.bmic.edu.vn/san-pham/msi-14-a10m-693vn-i7-10510u-8gb-256gb-ssd-14-0-win10/,"MSI","Shop Linh Kiện Máy Tính",20590000VND,in stock,wc_post_id_1532,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1532,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20590000VND,new,published,,
wc_post_id_1530,"MSI GF63 Thin 9RCX 646VN/ i5-9300H/ 8Gb/ 512GB SSD/ 15.6Inch/ VGA 4GB/ W10/ Black","Hãng sản xuất                                                               MSI 
 
 
Tên sản phẩm                                                               GF63 Thin 9RCX 645VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel® Core™ i5-9300H 
 
 
Tốc độ 
2.4GHz Upto 4.1GHz, 4 nhân 8 luồng 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong 
 
 
Dung lượng 
8GB 
 
 
Ổ cứng 
 
 
Dung lượng 
512GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
15.6' FHD IPS-Level 60Hz 45%NTSCThin Bezel 
 
 
Độ phân giải 
1920x1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
nVidia Geforce GTX 1050Ti 4GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
Intel Wireless-AC 9560 (2*2 a/c) 
 
 
Lan 
Gb LAN 
 
 
Bluetooth 
Bluetooth v5.0 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn, có bàn phím số - Đèn nền bàn phím 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối HDMI/VGA 
1x HDMI (4K @ 30Hz) 
 
 
Khe cắm thẻ nhớ 
Có 
 
 
Tai nghe 
1x Mic-in 
 
 
1x Headphone-out 
 
 
Camera 
HD camera 
 
 
Dung lượng pin 
3 cell, 51Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành đi kèm 
Windows 10 Home 
 
 
Màu sắc 
Đen",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/9372.jpg,http://shopacg.bmic.edu.vn/san-pham/msi-gf63-thin-9rcx-646vn-i5-9300h-8gb-512gb-ssd-15-6inch-vga-4gb-w10-black/,"MSI","Shop Linh Kiện Máy Tính",19290000VND,in stock,wc_post_id_1530,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1530,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19290000VND,new,published,,
wc_post_id_1527,"MSI Gaming GF75 Thin 9RCX-432VN/ i5-9300H/ 8GB/ 256GB SSD/ 17.3/ VGA 4GB/ Win10/ Black","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                         MSI 
 
 
Tên sản phẩm                                         GF75 Thin 9RCX 432VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i5-9300H 
 
 
Tốc độ 
2.40 GHz upto 4.10 GHz, 4 cores 8 threads 
 
 
Bộ nhớ đệm 
8MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
8GB 
 
 
Ổ cứng 
 
 
Dung lượng 
256GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
17.3' FHD (1920x1080) 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
nVidia Geforce GTX 1050 Ti 4GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
LAN 
Integrated 10/100/1000 GbE LAN 
 
 
Bluetooth 
 Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn, Có bàn phím số 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
1 x Type-C USB3.1 Gen1 
 
 
3 x Type-A USB3.1 Gen1 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
Card mở rộng 
1 SD media card reader 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
3 cell 51Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 Home 
 
 
Kích thước (Dài x Rộng x Cao) 
397 x 260 x 22~23.1 mm 
 
 
Trọng Lượng 
2.2kg 
 
 
Màu sắc 
Đen",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/10453.png,http://shopacg.bmic.edu.vn/san-pham/msi-gaming-gf75-thin-9rcx-432vn-i5-9300h-8gb-256gb-ssd-17-3-vga-4gb-win10-black/,"MSI","Shop Linh Kiện Máy Tính",20890000VND,in stock,wc_post_id_1527,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1527,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20890000VND,new,published,,
wc_post_id_1525,"MSI GF63 Thin 9SC 070VN/ i7-9750H/ 8GB/ 256GB/ VGA 4GB/ 15.6'/ W10","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất 
MSI 
 
 
Chủng loại 
GF63 9SC 
 
 
Part Number 
070VN 
 
 
Mầu sắc 
Đen 
 
 
Bộ vi xử lý 
Intel Core i7 9750H 
 
 
Chipset 
Intel® HM370 
 
 
Bộ nhớ trong 
8GB DDR4 (2666Mhz) 
 
 
Số khe cắm 
2 
 
 
Dung lượng tối đa 
32GB 
 
 
VGA 
GeForce® GTX 1650 Max Q, 4GB GDDR5 
 
 
Ổ cứng 
256GB NVMe PCIe SSD 
 
 
Khả năng mở rộng lưu trữ: 
 
 
SSD: 1x M.2 SSD Combo slot (NVMe PCIe Gen3 / SATA) 
 
 
HDD: 1x 2.5' SATA HDD 
 
 
Màn hình 
15.6' FHD (1920*1080), 60Hz IPS 45% Narrow Bezel 
 
 
Webcam 
HD type (30fps@720p) 
 
 
Giao tiếp mạng 
Gb LAN 
 
 
Giao tiếp không dây 
Intel Wireless-AC 9462 (1*1 a/c)+ BT5 
 
 
Cổng giao tiếp 
1x Mic-in 
 
 
1x Headphone-out 
 
 
1x TYPE-C USB3.1 GEN1 
 
 
3x TYPE-A USB3.1 GEN1 
 
 
1x RJ45 
 
 
1x HDMI (4K @ 30Hz) 
 
 
Pin 
3 cell, 51Wh 
 
 
Kích thước (rộng x dài x cao) 
359 x 254 x 21.7 mm 
 
 
Cân nặng 
1.86 kg 
 
 
Hệ điều hành 
Windows10 Home /High End Devices 
 
 
Phụ kiện đi kèm 
AC 120W adapter",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/MSI_GF63_Thin_9SC_070VN.jpg,http://shopacg.bmic.edu.vn/san-pham/msi-gf63-thin-9sc-070vn-i7-9750h-8gb-256gb-vga-4gb-15-6-w10/,"MSI","Shop Linh Kiện Máy Tính",24990000VND,in stock,wc_post_id_1525,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1525,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24990000VND,new,published,,
wc_post_id_1517,"MSI GF75 Thin 9SC 477VN/ i7-9750H/ 8GB/ 512GB/ VGA 4GB/ 17.3/ W10","THÔNG SỐ KỸ THUẬT 
 
 
 
Hãng sản xuất                                      MSI 
 
 
Tên sản phẩm                                      GF75 Thin 9SC 447VN 
 
 
Bộ vi xử lý 
 
 
Bộ vi xử lý 
Intel Core i7-9750H 
 
 
Tốc độ 
2.60 GHz upto 4.50 GHz, 6 cores 12 threads 
 
 
Bộ nhớ đệm 
12MB Cache 
 
 
Bộ nhớ trong (RAM) 
 
 
Dung lượng 
8GB DDR4 
 
 
Ổ cứng 
 
 
Dung lượng 
512GB SSD 
 
 
Hiển thị 
 
 
Màn hình 
17.3' Full HD 
 
 
Độ phân giải 
1920*1080 
 
 
Đồ Họa (VGA) 
 
 
Card màn hình 
Nvidia Geforce GTX 1650 4GB GDDR5 
 
 
Kết nối (Network) 
 
 
Wireless 
Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi® 
 
 
LAN 
Integrated 10/100/1000 GbE LAN 
 
 
Bluetooth 
Bluetooth® 4.2 Combo 
 
 
Bàn phím , Chuột 
 
 
Kiểu bàn phím 
Bàn phím tiêu chuẩn, Có bàn phím số 
 
 
Chuột 
Cảm ứng đa điểm 
 
 
Giao tiếp mở rộng 
 
 
Kết nối USB 
1x Type-C USB3.2 Gen1, 3x Type-A USB3.2 Gen1 
 
 
Kết nối HDMI/VGA 
1xHDMI 
 
 
Tai nghe 
1x jack 3.5mm 
 
 
Camera 
HD Camera with integrated digital microphone 
 
 
LOA 
2 Loa 
 
 
Kiểu Pin 
3 cell 51Whr 
 
 
Sạc pin 
Đi kèm 
 
 
Hệ điều hành (bản quyền) đi kèm 
Windows 10 Home 
 
 
Kích thước (Dài x Rộng x Cao) 
397 x 260 x 22~23.1 mm 
 
 
Trọng Lượng 
2.2 kg",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/10404.jpg,http://shopacg.bmic.edu.vn/san-pham/msi-gf75-thin-9sc-477vn-i7-9750h-8gb-512gb-vga-4gb-17-3-w10/,"MSI","Shop Linh Kiện Máy Tính",26790000VND,in stock,wc_post_id_1517,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1517,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26790000VND,new,published,,
10NKA00DVA_1394,"Lenovo V520 (10NKA00DVA)/ G4560/ 4G/ 500G/ DVDRW/ K/ M/ Blacks","Lenovo V520 (10NKA00DVA)/ G4560/ 4G/ 500G/ DVDRW/ K/ M/ Blacks 
 
 
THÔNG SỐ KỸ THUẬT 
 
 
 
Bộ vi xử lý (CPU) 
 
 
 
Tên bộ vi xử lý 
 
Intel® Pentium® Processor G4560 
 
 
 
Tốc độ 
 
3.5GHz 
 
 
 
Bộ nhớ đệm 
 
3MB Cache 
 
 
 
Bộ nhớ trong  (Ram) 
 
 
 
Dung lượng 
 
4GB DDR4 
 
 
 
Ổ cứng (HDD) 
 
 
 
Dung lượng 
 
500GB 
 
 
Ổ đĩa quang (SSD) 
 
 
 
 
 
DVDRW 
 
 
Đồ họa 
 
 
 
Bộ xử lý 
 
Intel HD Graphics 
 
 
 
Kết nối (Network) 
 
 
 
Wireless 
 
802.1 1b/g/n/ac 
 
 
 
I/O PORTS 
 
 
 
Front I/O 
 
4 x USB 3.0 
 
 
Card reader (optional) 
 
 
2 x audio 
 
 
 
Rear I/O 
 
2 x USB 3.0 
 
 
2 x USB 2.0 
 
 
VGA 
 
 
HDMI 
 
 
DP 
 
 
1 x serial, 1 x optional serial 
 
 
Optional parallel port 
 
 
LAN 
 
 
2 x audio 
 
 
Bàn phím 
 
 
 
 
 
USB KeyBoard ENG 
 
 
Chuột máy tính 
 
 
 
 
 
USB Mouse 
 
 
Thông tin khác 
 
 
Kích thước 
145 mm × 293 mm x 366 mm 
 
 
Màu sắc 
Black 
 
 
Dạng Case 
TOWER 
 
 
 
X",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/pc12.jpg,http://shopacg.bmic.edu.vn/san-pham/lenovo-v520-10nka00dva-g4560-4g-500g-dvdrw-k-m-black/,"MÁY TÍNH ĐỂ BÀN - LENOVO","Shop Linh Kiện Máy Tính",6590000VND,in stock,10NKA00DVA_1394,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1394,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6590000VND,new,published,,
wc_post_id_1392,"Lenovo V530-15ICB (10TVA00EVA)/ i5-8500/ 4G/ 1TB/ Black","Lenovo V530-15ICB (10TVA00EVA)/ i5-8500/ 4G/ 1TB/ Black 
 
 
 
 
Tổng quan 
 
 
Tên sản phẩm 
Lenovo V530-15ICB 
 
 
Model 
10TVA00EVA 
 
 
Hệ điều hành 
 
 
Hệ điều hành 
FreeDOS 
 
 
Bộ vi xử lý 
 
 
Tên bộ vi xử lý 
Intel Core i5-8500 Processor 
 
 
Số lõi 
6 
 
 
Tốc độ xung nhịp 
 
 
 
Bộ nhớ đệm 
8MB 
 
 
Chipset 
Intel Chipset B360 
 
 
Bộ nhớ chính (RAM) 
 
 
Cài đặt theo máy 
4 GB 
 
 
Công nghệ 
UDIMM, DDR4 
 
 
Ổ đĩa cứng (HDD) 
 
 
Dung lượng 
1TB HDD SATA 
 
 
Tốc độ 
7200 rpm 
 
 
Ổ đía quang (ODD) 
 
 
Ổ đĩa 
DVDRW 
 
 
Đồ họa 
 
 
Bộ xử lý đồ họa 
Intel HD Graphics 
 
 
Dung lượng đồ họa 
Shared 
 
 
Khe cắm mở rộng 
 
 
PCI Express x16 
1 
 
 
PCI Express x1 
1 
 
 
M.2 
one for WLAN, one for SSD/Optane 
 
 
Cổng giao tiếp 
 
 
Cổng giao tiếp 
 Front: 2 USB 3.1 Gen 2, 4 USB 3.1 Gen 1, microphone (3.5mm), headphone (3.5mm)optional card reader 
 
 
  Rear: Two USB 3.1 Gen1, two USB 2.0, one serial, optional parallel,one ethernet (RJ-45), one VGA, one DisplayPort, one HDMI,additional VGA, DisplayPort, or HDMI on optional graphic card on some models 
 
 
Kết nối mạng 
 
 
Wireless 
None 
 
 
Network (RJ-45) 
Gigabit Ethernet 
 
 
Thiết bị nhập liệu / bàn phím 
 
 
Bàn phím 
USB Keyboard 
 
 
Chuột 
USB Mouse 
 
 
Nguồn 
 
 
Nguồn 
180 watts, autosensing, 85% PSU 
 
 
Kích thước / trọng lượng 
 
 
Kích thước 
145 mm × 276 mm x 366 mm 
 
 
Trọng lượng 
5.7 kg 
 
 
Kiểu dáng 
Small Form Factor",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/pc11.png,http://shopacg.bmic.edu.vn/san-pham/lenovo-v530-15icb-10tva00eva-i5-8500-4g-1tb-black-2/,"MÁY TÍNH ĐỂ BÀN - LENOVO","Shop Linh Kiện Máy Tính",10290000VND,in stock,wc_post_id_1392,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1392,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10290000VND,new,published,,
10TVA00EVA_1390,"Lenovo V530-15ICB (10TVA00EVA)/ i5-8500/ 4G/ 1TB/ Black","Lenovo V530-15ICB (10TVA00EVA)/ i5-8500/ 4G/ 1TB/ Black 
 
 
 
 
Tổng quan 
 
 
Tên sản phẩm 
Lenovo V530-15ICB 
 
 
Model 
10TVA00EVA 
 
 
Hệ điều hành 
 
 
Hệ điều hành 
FreeDOS 
 
 
Bộ vi xử lý 
 
 
Tên bộ vi xử lý 
Intel Core i5-8500 Processor 
 
 
Số lõi 
6 
 
 
Tốc độ xung nhịp 
 
 
 
Bộ nhớ đệm 
8MB 
 
 
Chipset 
Intel Chipset B360 
 
 
Bộ nhớ chính (RAM) 
 
 
Cài đặt theo máy 
4 GB 
 
 
Công nghệ 
UDIMM, DDR4 
 
 
Ổ đĩa cứng (HDD) 
 
 
Dung lượng 
1TB HDD SATA 
 
 
Tốc độ 
7200 rpm 
 
 
Ổ đía quang (ODD) 
 
 
Ổ đĩa 
DVDRW 
 
 
Đồ họa 
 
 
Bộ xử lý đồ họa 
Intel HD Graphics 
 
 
Dung lượng đồ họa 
Shared 
 
 
Khe cắm mở rộng 
 
 
PCI Express x16 
1 
 
 
PCI Express x1 
1 
 
 
M.2 
one for WLAN, one for SSD/Optane 
 
 
Cổng giao tiếp 
 
 
Cổng giao tiếp 
 Front: 2 USB 3.1 Gen 2, 4 USB 3.1 Gen 1, microphone (3.5mm), headphone (3.5mm)optional card reader 
 
 
  Rear: Two USB 3.1 Gen1, two USB 2.0, one serial, optional parallel,one ethernet (RJ-45), one VGA, one DisplayPort, one HDMI,additional VGA, DisplayPort, or HDMI on optional graphic card on some models 
 
 
Kết nối mạng 
 
 
Wireless 
None 
 
 
Network (RJ-45) 
Gigabit Ethernet 
 
 
Thiết bị nhập liệu / bàn phím 
 
 
Bàn phím 
USB Keyboard 
 
 
Chuột 
USB Mouse 
 
 
Nguồn 
 
 
Nguồn 
180 watts, autosensing, 85% PSU 
 
 
Kích thước / trọng lượng 
 
 
Kích thước 
145 mm × 276 mm x 366 mm 
 
 
Trọng lượng 
5.7 kg 
 
 
Kiểu dáng 
Small Form Factor",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/pc10.png,http://shopacg.bmic.edu.vn/san-pham/lenovo-v530-15icb-10tva00eva-i5-8500-4g-1tb-black/,"MÁY TÍNH ĐỂ BÀN - LENOVO","Shop Linh Kiện Máy Tính",10290000VND,in stock,10TVA00EVA_1390,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1390,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10290000VND,new,published,,
7YH21PA_1385,"HP ProDesk 400G6 MT (7YH21PA)/ i5-9500/ 4G/ 256G SSD/ DVDRW","HP ProDesk 400G6 MT (7YH21PA)/ i5-9500/ 4G/ 256G SSD/ DVDRW 
 
 
THÔNG SỐ KỸ THUẬT 
 
 
 
Tên sản phẩm 
HP ProDesk 400 G6 MT 
 
 
Model 
7YH21PA 
 
 
Hệ điều hành 
 
 
Hệ điều hành 
FreeDOS 
 
 
Bộ vi xử lý 
 
 
Tên bộ vi xử lý 
Intel Core i5-9500 Processor (3.0GHz/ 9MB) 
 
 
Bộ nhớ chính (RAM) 
 
 
Cài đặt theo máy 
4 GB DDR4 
 
 
Ổ đĩa cứng (HDD) 
 
 
Dung lượng 
256GB SSD 
 
 
Tốc độ 
PCIe 
 
 
Ổ đĩa quang (ODD) 
 
 
Ổ đĩa 
Slim SATA DVD-Writer 
 
 
Đồ họa 
 
 
Bộ xử lý đồ họa 
Intel HD Graphics 630 
 
 
Cổng giao tiếp 
 
 
Cổng giao tiếp 
1 audio-in; 
 
 
1 audio-out; 
 
 
1 DisplayPort™ 1.2; 
 
 
1 power connector; 
 
 
1 RJ-45; 
 
 
1 VGA; 
 
 
2 USB 3.1 Gen 1; 
 
 
4 USB 2.0 
 
 
1 HDMI 2.0 
 
 
1 headset connector; 
 
 
2 USB 3.1 Gen 1 
 
 
Kết nối mạng 
 
 
Wireless 
None 
 
 
Network (RJ-45) 
Intel® I210-T1 PCIe® GbE; Realtek RTL8111HSH-CG GbE 
 
 
Kích thước / trọng lượng 
 
 
Kích thước 
17 x 27.4 x 33.8 cm 
 
 
Trọng lượng 
5.47 kg 
 
 
Kiểu dáng 
Microtower",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/pc9.png,http://shopacg.bmic.edu.vn/san-pham/hp-prodesk-400g6-mt-7yh21pa-i5-9500-4g-256g-ssd-dvdrw/,"MÁY TÍNH ĐỂ BÀN - HP","Shop Linh Kiện Máy Tính",11990000VND,in stock,7YH21PA_1385,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1385,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,11990000VND,new,published,,
7HX88PA_1383,"HP 280 G4 MT (7HX88PA)/ i3-9100/ 4G/ 1TB/ DVDRW","HP 280 G4 MT (7HX88PA)/ i3-9100/ 4G/ 1TB/ DVDRW 
 
 
THÔNG SỐ KỸ THUẬT 
 
 
 
Tên sản phẩm 
HP 280 G4 Micro 
 
 
Model 
7HX88PA 
 
 
 
 
 
Hệ điều hành 
FreeDOS 
 
 
Bộ vi xử lý 
 
 
Tên bộ vi xử lý 
Intel Core i3-9100(3.60 GHz,6MB) 
 
 
Bộ nhớ chính (RAM) 
 
 
Cài đặt theo máy 
4 GB DDR4 
 
 
Ổ đĩa cứng (HDD) 
 
 
Dung lượng 
1 TB SATA 
 
 
Ổ đĩa quang (ODD) 
 
 
Ổ đĩa 
DVD-Writer 
 
 
Đồ họa 
 
 
Bộ xử lý đồ họa 
Intel® UHD Graphics 630 
 
 
Cổng giao tiếp 
 
 
Cổng giao tiếp 
1 headset connector; 2 USB 3.1 Gen 1 
 
 
1 audio-in; 1 audio-out; 1 HDMI 2.0; 1 power connector; 1 RJ-45; 1 VGA; 4 USB 2.0 
 
 
1 M.2 2230; 1 PCIe x16; 2 PCIe x1; 1 PCI x1 
 
 
Kết nối mạng 
 
 
Wireless 
 
 
 
Network (RJ-45) 
Integrated 10/100/1000M GbE 
 
 
Kích thước / trọng lượng 
 
 
Kích thước 
17 x 27.7 x 33.8 cm 
 
 
Trọng lượng 
Weight 5.4 kg 
 
 
Kiểu dáng 
MicroTower / Black",http://shopacg.bmic.edu.vn/wp-content/uploads/2020/04/pc8.png,http://shopacg.bmic.edu.vn/san-pham/hp-280-g4-mt-7hx88pa-i3-9100-4g-1tb-dvdrw/,"MÁY TÍNH ĐỂ BÀN - HP","Shop Linh Kiện Máy Tính",8990000VND,in stock,7HX88PA_1383,http://shopacg.bmic.edu.vn/gio-hang/?add-to-cart=1383,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8990000VND,new,published,,
